 구분 , 위치(구역명) , 운동기구 기종명 , 운동기구 수량 , 관리번호, 관리기관 
 낙산공원 , 장수마을 , 온몸근육풀기 ,1, 낙산공원-4(장수마을)-1 , 중부공원녹지사업소 
 낙산공원 , 장수마을 , 파도타기 ,1, 낙산공원-4(장수마을)-2 , 중부공원녹지사업소 
 낙산공원 , 장수마을 , 허리돌리기 ,1, 낙산공원-4(장수마을)-3 , 중부공원녹지사업소 
 낙산공원 , 장수마을 , 로라마사지머신 ,1, 낙산공원-4(장수마을)-4 , 중부공원녹지사업소 
 낙산공원 , 낙산정 위 , 온몸역기돌리기 ,1, 낙산공원-5(낙산정 위)-1 , 중부공원녹지사업소 
 낙산공원 , 낙산정 위 , 온몸허리돌리기 ,1, 낙산공원-5(낙산정 위)-2 , 중부공원녹지사업소 
 낙산공원 , 농구장 입구 , 레그스트레치머신 ,1, 낙산공원-6(농구장 입구)-1 , 중부공원녹지사업소 
 낙산공원 , 농구장 입구 , 친업머신 ,1, 낙산공원-6(농구장 입구)-2 , 중부공원녹지사업소 
 낙산공원 , 농구장 입구 , 어깨근육풀기 ,1, 낙산공원-6(농구장 입구)-3 , 중부공원녹지사업소 
 낙산공원 , 농구장 입구 , 체스트업머신 ,1, 낙산공원-6(농구장 입구)-4 , 중부공원녹지사업소 
 낙산공원 , 비우당 위 , 허리돌리기 ,1, 낙산공원-7(비우당 위)-1 , 중부공원녹지사업소 
 낙산공원 , 비우당 위 , 파도타기 ,1, 낙산공원-7(비우당 위)-2 , 중부공원녹지사업소 
 낙산공원 , 비우당 위 , 온몸근육풀기 ,1, 낙산공원-7(비우당 위)-3 , 중부공원녹지사업소 
 낙산공원 , 비우당 위 , 온몸역기내리기 ,1, 낙산공원-7(비우당 위)-4 , 중부공원녹지사업소 
 낙산공원 , 비우당 위 , 하늘걷기 ,1, 낙산공원-7(비우당 위)-5 , 중부공원녹지사업소 
 낙산공원 , 비우당 위 , 무릎오금펴기 ,1, 낙산공원-7(비우당 위)-6 , 중부공원녹지사업소 
 낙산공원 , 비우당 위 , 온몸밀어올리기 ,1, 낙산공원-7(비우당 위)-7 , 중부공원녹지사업소 
 낙산공원 , 동대문정자 옆 , 달리기운동 ,1, 낙산공원-8(동대문 정자 옆)-1 , 중부공원녹지사업소 
 낙산공원 , 동대문정자 옆 , 어깨근육풀기 ,1, 낙산공원-8(동대문 정자 옆)-2 , 중부공원녹지사업소 
 낙산공원 , 동대문정자 옆 , 허리돌리기 ,1, 낙산공원-8(동대문 정자 옆)-3 , 중부공원녹지사업소 
 낙산공원 , 동대문지장암 위 , 평행봉 ,1, 낙산공원-9(동대문지장암 위)-1 , 중부공원녹지사업소 
 낙산공원 , 동대문지장암 위 , 허리돌리기 ,1, 낙산공원-9(동대문지장암 위)-2 , 중부공원녹지사업소 
 낙산공원 , 동대문지장암 위 , 역기 ,1, 낙산공원-9(동대문지장암 위)-3 , 중부공원녹지사업소 
 낙산공원 , 동대문지장암 위 , 철봉 ,1, 낙산공원-9(동대문지장암 위)-4 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 관리사무소 옆 , 하체흔들기 ,1, 중랑캠핑숲 공원 1(관리사무소 옆) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 복무강화운동 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 제자리걷기 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 2 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 역기올려내리기 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 3 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 다리근력운동 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 4 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 다리들어올리기 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 5 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 가슴운동 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 6 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 허리돌리기 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 7 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 하체흔들기 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 8 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 달리기운동 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 9 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 윗몸일으키기 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 10 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 캠핑장 식기세척장 옆 , 오버턴스트레칭 ,1, 중랑캠핑숲 공원 2(캠핑장 식기세척장 옆) 11 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 5번출구 입구 , 윗몸일으키기 ,1, 중랑캠핑숲 공원 3(5번출구 입구) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 5번출구 입구 , 허리돌리기 ,1, 중랑캠핑숲 공원 3(5번출구 입구) 2 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 5번출구 입구 , 하체흔들기 ,1, 중랑캠핑숲 공원 3(5번출구 입구) 3 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 5번출구 입구 , 전신운동달리기 ,1, 중랑캠핑숲 공원 3(5번출구 입구) 4 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 도토리쉼터 , 싣업머신 ,1, 중랑캠핑숲 공원 4(도토리쉼터) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 도토리쉼터 , 트위스트머신 ,1, 중랑캠핑숲 공원 4(도토리쉼터) 2 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 도토리쉼터 , 워킹트레이너머신 ,1, 중랑캠핑숲 공원 4(도토리쉼터) 3 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 도토리쉼터 , 파도타기 ,1, 중랑캠핑숲 공원 4(도토리쉼터) 3 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 구름다리 위쪽 , 써핑롤링머신 ,1, 중랑캠핑숲 공원 5(구름다리 위쪽) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 구름다리 위쪽 , 워킹트레이너머신 ,1, 중랑캠핑숲 공원 5(구름다리 위쪽) 2 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 구름다리 , 싣업머신 ,1, 중랑캠핑숲 공원 6(구름다리) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 구름다리 , 트위스트머신 ,1, 중랑캠핑숲 공원 6(구름다리) 2 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 구름다리 , 써핑롤링머신 ,1, 중랑캠핑숲 공원 6(구름다리) 3 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 구름다리 , 달리기운동 ,1, 중랑캠핑숲 공원 6(구름다리) 4 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 전망대옆 , 싣업머신 ,1, 중랑캠핑숲 공원 7(전망대 옆) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 전망대옆 , 트위스트머신 ,1, 중랑캠핑숲 공원 7(전망대 옆) 2 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 약수터 옆 , 하체흔들기 ,1, 중랑캠핑숲 공원 8(약수터 옆) 1 , 중부공원녹지사업소 
 중랑캠핑숲 공원 , 약수터 옆 , 허리돌리기 ,1, 중랑캠핑숲 공원 8(약수터 옆) 2 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 ," 장,비장애복합기구 ",1, 용산공원-1(다목적)-1 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 쇼울러프레스 ,1, 용산공원-1(다목적)-2 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 버터플라이 ,1, 용산공원-1(다목적)-3 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 시티체스트프레스 ,1, 용산공원-1(다목적)-4 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 하이 프리 ,1, 용산공원-1(다목적)-5 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 시티드레그프레스 ,1, 용산공원-1(다목적)-6 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 스텐딩레그걸 ,1, 용산공원-1(다목적)-7 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 레그익스덴션 ,1, 용산공원-1(다목적)-8 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 레그스쿼트 ,1, 용산공원-1(다목적)-9 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 허리돌리기 ,1, 용산공원-1(다목적)-10 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 허리돌리기 ,1, 용산공원-1(다목적)-11 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 온몸근육풀기 ,1, 용산공원-1(다목적)-12 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 온몰근육풀기 ,1, 용산공원-1(다목적)-13 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 양팔줄당기기 ,1, 용산공원-1(다목적)-14 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 양팔줄당기기 ,1, 용산공원-1(다목적)-15 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 등지압운동기구 ,1, 용산공원-1(다목적)-16 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 철 봉 ,1, 용산공원-1(다목적)-17 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 다리근육풀기 ,1, 용산공원-1(다목적)-18 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 매달려건너기 ,1, 용산공원-1(다목적)-19 , 중부공원녹지사업소 
 용산공원 , 다목적체육시설 , 어깨근육풀기 ,1, 용산공원-1(다목적)-20 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 트윈트위스트 ,1, 용산공원-2(밤나무)-1 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 허리돌리기 ,1, 용산공원-2(밤나무)-2 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 역 기 ,1, 용산공원-2(밤나무)-3 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 역 기 ,1, 용산공원-2(밤나무)-4 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 헬스형 평행봉 ,1, 용산공원-2(밤나무)-5 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 평행봉 ,1, 용산공원-2(밤나무)-6 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 윗몸일으키기 ,1, 용산공원-2(밤나무)-7 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 윗몸일으키기 ,1, 용산공원-2(밤나무)-8 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 윗몸일으키기 ,1, 용산공원-2(밤나무)-9 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 윗몸일으키기 ,1, 용산공원-2(밤나무)-10 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 철 봉 ,1, 용산공원-2(밤나무)-11 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 꺼구로매달리기 ,1, 용산공원-2(밤나무)-12 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 하늘걷기 ,1, 용산공원-2(밤나무)-13 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 옆 파도타기 ,1, 용산공원-2(밤나무)-14 , 중부공원녹지사업소 
 용산공원 , 밤나무 체육시설 , 온몸근육풀기 ,1, 용산공원-2(밤나무)-15 , 중부공원녹지사업소 
 용산공원 , 2광장 끝편 , 온몸근육풀기 ,1, 용산공원-3(2광장)-1 , 중부공원녹지사업소 
 용산공원 , 2광장 끝편 , 말타기 ,1, 용산공원-3(2광장)-1 , 중부공원녹지사업소 
 용산공원 , 2광장 끝편 , 허리펴기 ,1, 용산공원-3(2광장)-1 , 중부공원녹지사업소 
 용산공원 , 2광장 끝편 , 체중들어올리기 ,1, 용산공원-3(2광장)-1 , 중부공원녹지사업소 
 간데메공원 , 팔각정 옆 , 다리운동기 ,1, 간데메공원-1(팔각정옆)-1 , 중부공원녹지사업소 
 간데메공원 , 팔각정 옆 , 오금펴기 다리뻗치기 ,1, 간데메공원-1(팔각정옆)-2 , 중부공원녹지사업소 
 간데메공원 , 원두막 옆 , 역기 ,1, 간데메공원-2(원두마옆)-1 , 중부공원녹지사업소 
 간데메공원 , 원두막 옆 , 허리 회전판 ,1, 간데메공원-2(원두마옆)-2 , 중부공원녹지사업소 
 간데메공원 , 다목적광장 , 철봉 ,1, 간데메공원-3(다목적광장)-1 , 중부공원녹지사업소 
 간데메공원 , 다목적광장 , 파도타기 ,1, 간데메공원-3(다목적광장)-2 , 중부공원녹지사업소 
 간데메공원 , 다목적광장 , 온몸전신펴기 ,1, 간데메공원-3(다목적광장)-3 , 중부공원녹지사업소 
 간데메공원 , 다목적광장 , 발바닥 마사지기 ,1, 간데메공원-3(다목적광장)-4 , 중부공원녹지사업소 
 간데메공원 , 다목적광장 , 허리 회전판 ,1, 간데메공원-3(다목적광장)-5 , 중부공원녹지사업소 
 간데메공원 , 다목적광장 , 등허리 제치기 ,1, 간데메공원-3(다목적광장)-6 , 중부공원녹지사업소 
 간데메공원 , 다목적광장 , 윗몸일으키기 ,1, 간데메공원-3(다목적광장)-7 , 중부공원녹지사업소 
 간데메공원 , 후문 산책로 , 온몸역기올리기 ,1, 간데메공원-4(후문산책로)-1 , 중부공원녹지사업소 
 간데메공원 , 후문 산책로 , 매달리기 ,1, 간데메공원-4(후문산책로)-2 , 중부공원녹지사업소 
 간데메공원 , 후문 산책로 , 허벅지근육풀기 ,1, 간데메공원-4(후문산책로)-3 , 중부공원녹지사업소 
 간데메공원 , 농구장 옆 , 마라톤운동 ,1, 간데메공원-5(농구장옆)-1 , 중부공원녹지사업소 
 간데메공원 , 농구장 옆 , 온몸 노젖기 ,1, 간데메공원-5(농구장옆)-2 , 중부공원녹지사업소 
 간데메공원 , 음수대 앞 , 평행봉 ,1, 간데메공원-6(음수대앞)-1 , 중부공원녹지사업소 
 간데메공원 , 야외화장실 옆 , 좌식 사이클 ,1, 간데메공원-7(야외화장실옆)-1 , 중부공원녹지사업소 
 간데메공원 , 야외화장실 옆 , 개량평행봉 ,1, 간데메공원-7(야외화장실옆)-2 , 중부공원녹지사업소 
 간데메공원 , 장미터널 출입구  , 큰활차 ,1, 간데메-8(장미터널출입구)-1 , 중부공원녹지사업소 
 간데메공원 , 장미터널 출입구  , 롤링웨이스트 ,1, 간데메-8(장미터널출입구)-2 , 중부공원녹지사업소 
 간데메공원 , 장미터널 출입구  , 허벅지근육풀기 ,1, 간데메-8(장미터널출입구)-3 , 중부공원녹지사업소 
 간데메공원 , 장미터널 출입구  , 좌식 사이클 ,1, 간데메-8(장미터널출입구)-4 , 중부공원녹지사업소 
 간데메공원 , 장미터널 출입구  , 허리 회전판 ,1, 간데메-8(장미터널출입구)-5 , 중부공원녹지사업소 
 간데메공원 , 장미터널 중간 , 등허리 마사지기 ,1, 간데메-9(장미터널중간)-1 , 중부공원녹지사업소 
 간데메공원 , 장미터널 중간 , 로프 당기기 ,1, 간데메-9(장미터널중간)-2 , 중부공원녹지사업소 
 간데메공원 , 연못 분수대 옆 , 로프 당기기 ,1, 간데메-10(연못분수대옆)-1 , 중부공원녹지사업소 
 간데메공원 , 연못 분수대 옆 , 등허리 마사지기 ,1, 간데메-10(연못분수대옆)-2 , 중부공원녹지사업소 
 간데메공원 , 연못 분수대 옆 , 스텝사이클 ,1, 간데메-10(연못분수대옆)-3 , 중부공원녹지사업소 
 간데메공원 , 연못 분수대 옆 , 큰활차 ,1, 간데메-10(연못분수대옆)-4 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 평행봉 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-1 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 레그프레스 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-2 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 체어플 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-3 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 스트레칭로라 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-4 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 레스트레치 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-5 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 크로스컨트리 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-6 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 허리돌리기 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-7 , 중부공원녹지사업소 
 북서울꿈의숲 , 3번입구 이동실화장실위 , 상체근육풀기 ,1, 북서울꿈의숲-1(3번입구 이동실화장실위)-8 , 중부공원녹지사업소 
